"CMS Page Data","Données de page CMS"
"Filter Data","Données de filtre"
"Landing Page Data","Données de page de destination"
"Current Page Data","Données de la page actuelle"
"Pagination","Pagination"
"Page %1","Page %1"
"Product Data","Données de produit"
"Store Data","Données du magasin"
"Reversed by TrailingSlashService","Inversé par TrailingSlashService"
"Auto-generated by TrailingSlashService","Généré automatiquement par TrailingSlashService"
"Product ID: %1 Store ID: %2 Url Key: %3","ID produit : %1 ID magasin : %2 Clé URL : %3"
"Already used url key","Clé URL déjà utilisée"
"Empty url key","Clé URL vide"
"Duplicate used url key","Clé URL en double utilisée"
"Updated url key","Clé URL mise à jour"
"Edit","Modifier"
"Delete","Supprimer"
"Delete item?","Supprimer l'élément ?"
"Back","Retour"
"Are you sure you want to do this?","Êtes-vous sûr de vouloir effectuer cette action ?"
"Reset","Réinitialiser"
"Resets input fields values","Réinitialise les valeurs des champs de saisie"
"Save and continue edit","Enregistrer et continuer la modification"
"Save","Enregistrer"
"All store views","Toutes les vues de magasin"
"Tests passed.","Tests réussis."
"test(s) remaining","test(s) restant(s)"
"Hint","Conseil"
"Solution","Solution"
"here","ici"
"Import redirects (.csv)","Importer des redirections (.csv)"
"Import redirects","Importer des redirections"
"Download example CSV file for redirect import","Télécharger un exemple de fichier CSV pour l'importation de redirections"
"Example of CSV file","Exemple de fichier CSV"
"Export redirects (.csv)","Exporter des redirections (.csv)"
"Export redirects","Exporter des redirections"
"This operation can take a long time.","Cette opération peut prendre beaucoup de temps."
"All category URLs will be changed. This action cannot be undone. Do you want to confirm it?","Toutes les URLs des catégories seront modifiées. Cette action est irréversible. Voulez-vous confirmer ?"
"Error during request.","Erreur lors de la requête."
"Error during removal of category path.","Erreur lors de la suppression du chemin de catégorie."
"Error during processing URLs.","Erreur lors du traitement des URLs."
"All URLs will be changed. This action cannot be undone. Do you want to confirm it?","Toutes les URLs seront modifiées. Cette action est irréversible. Voulez-vous confirmer ?"
"Category image for %1","Image de catégorie pour %1"
"Attention","Attention"
"SEO general settings","Paramètres généraux SEO"
"Canonical settings","Paramètres canoniques"
"Configure canonical URLs to prevent duplicate content issues and consolidate ranking signals.","Configurez les URLs canoniques pour éviter les problèmes de contenu en double et consolider les signaux de classement."
"Common settings","Paramètres communs"
"Control general canonical URL behavior across your store.","Contrôlez le comportement général des URLs canoniques dans votre magasin."
"Enable canonical URLs","Activer les URLs canoniques"
"Activate canonical URL generation to prevent duplicate content penalties and improve SEO ranking.","Activez la génération d'URLs canoniques pour éviter les pénalités de contenu en double et améliorer le classement SEO."
"Don't use canonical URLs on pages","Ne pas utiliser les URLs canoniques sur les pages"
"Specify URL patterns where canonical tags should be omitted (one URL per line).","Spécifiez les modèles d'URL où les balises canoniques doivent être omises (une URL par ligne)."
"Add pagination to canonical URLs","Ajouter la pagination aux URLs canoniques"
"When enabled, pagination parameters will be included in canonical URLs for paginated content.","Lorsqu'il est activé, les paramètres de pagination seront inclus dans les URLs canoniques pour le contenu paginé."
"Strip store codes from canonicals","Supprimer les codes de magasin des canoniques"
"Strip store codes from canonical URLs for cleaner URL structure when using multiple store views.","Supprimez les codes de magasin des URLs canoniques pour une structure d'URL plus propre lors de l'utilisation de plusieurs vues de magasin."
"Cross-domain canonical URL","URL canonique inter-domaines"
"Configure canonical URLs to point to a preferred domain when content exists across multiple domains.","Configurez les URLs canoniques pour pointer vers un domaine préféré lorsque le contenu existe sur plusieurs domaines."
"HTTPS URLs for cross-domain canonical","URLs HTTPS pour le canonique inter-domaines"
"Force HTTPS protocol in cross-domain canonical URLs for security and consistency.","Forcez le protocole HTTPS dans les URLs canoniques inter-domaines pour la sécurité et la cohérence."
"Product page settings","Paramètres de la page produit"
"Configure canonical URL behavior specifically for product pages.","Configurez le comportement des URLs canoniques spécifiquement pour les pages produits."
"Product canonical URL format","Format d'URL canonique du produit"
"Choose between shortest/longest path format for product canonical URLs.","Choisissez entre le format de chemin le plus court/le plus long pour les URLs canoniques des produits."
"Canonical tag for child products","Balise canonique pour les produits enfants"
"Define canonical URL behavior for child products within complex product types.","Définissez le comportement des URLs canoniques pour les produits enfants dans les types de produits complexes."
"Configurable product","Produit configurable"
"Set canonical tag behavior for simple products that are part of configurable products.","Définissez le comportement de la balise canonique pour les produits simples faisant partie de produits configurables."
"Grouped product","Produit groupé"
"Set canonical tag behavior for simple products that are part of grouped products.","Définissez le comportement de la balise canonique pour les produits simples faisant partie de produits groupés."
"Bundle product","Produit en lot"
"Set canonical tag behavior for simple products that are part of bundle products.","Définissez le comportement de la balise canonique pour les produits simples faisant partie de produits en lot."
"Category page settings","Paramètres de la page de catégorie"
"Configure canonical URL behavior specifically for category pages.","Configurez le comportement des URLs canoniques spécifiquement pour les pages de catégories."
"Canonical URL for filtered categories","URL canonique pour les catégories filtrées"
"Define how canonical URLs should handle category pages with active filters.","Définissez comment les URLs canoniques doivent gérer les pages de catégories avec des filtres actifs."
"Filter inclusion in canonical URL","Inclusion de filtres dans l'URL canonique"
"Configure which specific filters should be included in canonical URLs.","Configurez les filtres spécifiques à inclure dans les URLs canoniques."
"Enable link rel=""next/prev""","Activer link rel=""next/prev"""
"Implement pagination relationship tags to help search engines understand paginated content structure.","Implémentez des balises de relation de pagination pour aider les moteurs de recherche à comprendre la structure du contenu paginé."
"Meta Robots settings","Paramètres Meta Robots"
"Control indexing and crawling behavior with Robots meta tags and headers.","Contrôlez le comportement d'indexation et de crawling avec les balises méta Robots et les en-têtes."
"Custom robots rules by URL pattern","Règles Robots personnalisées par modèle d'URL"
"Configure custom Robots meta tag directives for specific URL patterns.","Configurez des directives de balises méta Robots personnalisées pour des modèles d'URL spécifiques."
"Robots meta header for HTTPS","En-tête méta Robots pour HTTPS"
"Configure X-Robots-Tag header behavior specifically for HTTPS pages.","Configurez le comportement de l'en-tête X-Robots-Tag spécifiquement pour les pages HTTPS."
"Alternate and hreflang settings","Paramètres alternatifs et hreflang"
"Configure alternate language version indicators for international SEO optimization.","Configurez les indicateurs de versions linguistiques alternatives pour l'optimisation SEO internationale."
"Enable alternate and hreflang links","Activer les liens alternatifs et hreflang"
"Activate alternate language version tags to help search engines serve the correct language/regional version to users.","Activez les balises de version linguistique alternative pour aider les moteurs de recherche à afficher la version linguistique/régionale correcte aux utilisateurs."
"Manual alternate setting","Paramètre alternatif manuel"
"Configure specific store relationships for hreflang tag generation.","Configurez des relations de magasin spécifiques pour la génération de balises hreflang."
"Hreflang x-default settings","Paramètres hreflang x-default"
"Specify which store view should be used as the default language fallback.","Spécifiez quelle vue de magasin doit être utilisée comme langue de repli par défaut."
"Hreflang locale code","Code locale hreflang"
"Override the default locale code used in hreflang attributes for this store view.","Remplacez le code locale par défaut utilisé dans les attributs hreflang pour cette vue de magasin."
"Hreflang x-default","Hreflang x-default"
"Designate this website as the default language version when appropriate.","Désignez ce site web comme version linguistique par défaut le cas échéant."
"Add locale code to hreflang","Ajouter le code locale au hreflang"
"Automatically append locale codes to hreflang attributes based on store locale settings.","Ajoutez automatiquement des codes locales aux attributs hreflang en fonction des paramètres de locale du magasin."
"Simplify category alternate links","Simplifier les liens alternatifs de catégorie"
"Remove extra parameters from category alternate URLs.","Supprimez les paramètres supplémentaires des URLs alternatives de catégorie."
"Include hreflang links in sitemap","Inclure les liens hreflang dans le plan du site"
"Add alternate language indicators to XML sitemaps for improved multi-language SEO.","Ajoutez des indicateurs de langue alternative aux plans de site XML pour un meilleur référencement multilingue."
"Manage URL redirects to maintain SEO value and improve user experience.","Gérez les redirections d'URL pour maintenir la valeur SEO et améliorer l'expérience utilisateur."
"Trailing slash redirects","Redirections avec barre oblique finale"
"Standardize URL format by enforcing consistent trailing slash usage across the site.","Standardisez le format d'URL en appliquant une utilisation cohérente des barres obliques finales sur tout le site."
"Process URLs","Traiter les URLs"
"Apply the trailing slash setting to all existing URLs in the database.<br/>Save configuration before pushing the button.","Appliquez le paramètre de barre oblique finale à toutes les URLs existantes dans la base de données.<br/>Enregistrez la configuration avant de cliquer sur le bouton."
"Redirect URLs to lowercase","Rediriger les URLs en minuscules"
"Force lowercase URL format to prevent duplicate content from case variations.","Forcez le format d'URL en minuscules pour éviter le contenu en double dû aux variations de casse."
"Page types allowed for lowercase redirects","Types de pages autorisés pour les redirections en minuscules"
"Specify which page types should be included in lowercase redirection rules.","Spécifiez quels types de pages doivent être inclus dans les règles de redirection en minuscules."
"SEO-friendly URL settings","Paramètres d'URL adaptés au SEO"
"Configure URL structure optimization for better search engine visibility.","Configurez l'optimisation de la structure d'URL pour une meilleure visibilité dans les moteurs de recherche."
"Create shorter category URLs","Créer des URLs de catégorie plus courtes"
"Generate shorter, cleaner category URLs by eliminating parent category paths.","Générez des URLs de catégorie plus courtes et plus propres en supprimant les chemins de catégorie parents."
"Apply the parent category path removal to all existing category URLs in the database.<br/>Save configuration before pushing the button.","Appliquez la suppression du chemin de catégorie parent à toutes les URLs de catégorie existantes dans la base de données.<br/>Enregistrez la configuration avant de cliquer sur le bouton."
"Product","Produit"
"URL key template","Modèle de clé URL"
"Define a structured template for automatic product URL key generation using product attributes.<br/><br/>Example:<br/><code>[product_name] [product_sku] [by {product_manufacturer}] [color {product_color}]</code><br/><br/>To apply for all products run in ssh:<br/><code>bin/magento mirasvit:seo:product-url-template --apply</code><br/><br/>Additional info:<br/><code>bin/magento mirasvit:seo:product-url-template</code>","Définissez un modèle structuré pour la génération automatique de clés URL de produits à l'aide d'attributs de produit.<br/><br/>Exemple :<br/><code>[product_name] [product_sku] [by {product_manufacturer}] [color {product_color}]</code><br/><br/>Pour appliquer à tous les produits, exécutez via SSH :<br/><code>bin/magento mirasvit:seo:product-url-template --apply</code><br/><br/>Informations supplémentaires :<br/><code>bin/magento mirasvit:seo:product-url-template</code>"
"Function is disabled if current field is empty.","La fonction est désactivée si le champ actuel est vide."
"Use template for new product URLs","Utiliser le modèle pour les nouvelles URLs de produits"
"Automatically generate URL keys based on the template when creating new products.","Générez automatiquement des clés URL basées sur le modèle lors de la création de nouveaux produits."
"If enabled, the extension will overwrite the Magento native URL key <br/>","Si activée, l'extension remplacera la clé URL native de Magento <br/>"
"Update URLs on visibility change","Mettre à jour les URLs lors d'un changement de visibilité"
"Regenerate URL keys when product visibility is updated to maintain consistency.","Régénérez les clés URL lorsque la visibilité du produit est mise à jour pour maintenir la cohérence."
"SEO-friendly product image settings","Paramètres d'images de produits adaptés au SEO"
"Optimize product image filenames and attributes for better image search visibility.","Optimisez les noms de fichiers et les attributs des images de produits pour une meilleure visibilité dans la recherche d'images."
"Enable SEO-friendly image URLs","Activer les URLs d'images adaptées au SEO"
"Generate descriptive, keyword-rich image filenames for product images.<br><strong>Warning:</strong> This feature may cause significant performance issues when using remote storage (AWS S3, Azure Blob, etc.) due to additional API calls required to check file existence. For stores with remote storage, consider keeping this option disabled or expect increased page load times.","Générez des noms de fichiers d'images descriptifs et riches en mots-clés pour les images de produits.<br><strong>Avertissement :</strong> Cette fonctionnalité peut causer des problèmes de performances significatifs lors de l'utilisation du stockage distant (AWS S3, Azure Blob, etc.) en raison des appels API supplémentaires nécessaires pour vérifier l'existence des fichiers. Pour les magasins avec stockage distant, envisagez de garder cette option désactivée ou attendez-vous à des temps de chargement accrus."
"Image name template","Modèle de nom d'image"
"Define the pattern for generating SEO-friendly image filenames using product attributes.<br/>If empty, [product_name] will be used.","Définissez le modèle pour générer des noms de fichiers d'images adaptés au SEO à l'aide d'attributs de produit.<br/>Si vide, [product_name] sera utilisé."
"Autogenerate image alt and title","Générer automatiquement l'alt et le titre de l'image"
"Automatically create descriptive alt and title attributes for product images.","Créez automatiquement des attributs alt et titre descriptifs pour les images de produits."
"Image alt template","Modèle d'alt d'image"
"Define the pattern for generating image alt text using product attributes.","Définissez le modèle pour générer le texte alt de l'image à l'aide d'attributs de produit."
"To get the value in the image template (usually image_with_borders.phtml), use $block->getLabel()","Pour obtenir la valeur dans le modèle d'image (généralement image_with_borders.phtml), utilisez $block->getLabel()"
"Image title template","Modèle de titre d'image"
"Define the pattern for generating image title attributes using product attributes.<br/>If empty, a value from the 'Image alt template' field will be used.","Définissez le modèle pour générer les attributs de titre d'image à l'aide d'attributs de produit.<br/>Si vide, une valeur du champ 'Modèle d'alt d'image' sera utilisée."
"To get the value in the image template (usually image_with_borders.phtml), use $block->getTitle()","Pour obtenir la valeur dans le modèle d'image (généralement image_with_borders.phtml), utilisez $block->getTitle()"
"Product breadcrumbs","Fil d'Ariane du produit"
"Configure product page breadcrumb trail generation to improve navigation and SEO.","Configurez la génération du fil d'Ariane des pages produits pour améliorer la navigation et le SEO."
"Appearance","Apparence"
"Define when and how custom breadcrumb trails should appear on product pages.","Définissez quand et comment les fils d'Ariane personnalisés doivent apparaître sur les pages produits."
"Format","Format"
"Choose between shortest path (highest category level) or longest path (deepest category) for breadcrumb generation.","Choisissez entre le chemin le plus court (niveau de catégorie le plus élevé) ou le chemin le plus long (catégorie la plus profonde) pour la génération du fil d'Ariane."
"Include brand","Inclure la marque"
"Add the product's brand as a breadcrumb item in the navigation trail. The brand will appear as a clickable breadcrumb element before the product name.","Ajoutez la marque du produit comme élément de fil d'Ariane dans le chemin de navigation. La marque apparaîtra comme un élément de fil d'Ariane cliquable avant le nom du produit."
"Brand attribute","Attribut de marque"
"Specify which product attribute contains brand information.","Spécifiez quel attribut de produit contient les informations de marque."
"Brand format","Format de marque"
"Choose how the brand breadcrumb item appears. ""Brand only"" shows just the brand name. ""Category + Brand"" shows the parent category name followed by the brand name in a single breadcrumb item.","Choisissez comment l'élément de fil d'Ariane de la marque s'affiche. ""Marque uniquement"" affiche uniquement le nom de la marque. ""Catégorie + Marque"" affiche le nom de la catégorie parent suivi du nom de la marque dans un seul élément de fil d'Ariane."
"Alternate settings","Paramètres alternatifs"
"Open Graph image URL","URL de l'image Open Graph"
"If empty Open Graph will use logo image URL","Si vide, Open Graph utilisera l'URL de l'image du logo"
"General information","Informations générales"
"Is active","Est actif"
"Canonical URL","URL canonique"
"Visible in store view","Visible dans la vue de magasin"
"Check URL for regular expression","Vérifier l'URL avec une expression régulière"
"In this field use only regular expression. Leave blank to disable.<br/>For example: /orion-two-tone-fitted-jacket/<br/>If URL of the page matches this expression and other conditions are met, the rule will be applied.","Dans ce champ, utilisez uniquement des expressions régulières. Laissez vide pour désactiver.<br/>Par exemple : /orion-two-tone-fitted-jacket/<br/>Si l'URL de la page correspond à cette expression et que d'autres conditions sont remplies, la règle sera appliquée."
"Additional","Supplémentaire"
"Sort order","Ordre de tri"
"Comments","Commentaires"
"Add canonical rewrite","Ajouter une réécriture canonique"
"Change status","Modifier le statut"
"Delete items","Supprimer les éléments"
"Are you sure you want to delete the selected items?","Êtes-vous sûr de vouloir supprimer les éléments sélectionnés ?"
"ID","ID"
"Regular expression","Expression régulière"
"Status","Statut"
"Store view","Vue de magasin"
"Request URL","URL de requête"
"Target URL","URL cible"
"Redirect type","Type de redirection"
"HTTP response status code that will be used when redirecting.","Code d'état de réponse HTTP qui sera utilisé lors de la redirection."
"Redirect only if the request URL can't be found (404)","Rediriger uniquement si l'URL de requête est introuvable (404)"
"Request URL and Target URL cannot be the same.","L'URL de requête et l'URL cible ne peuvent pas être identiques."
"Target URL must be different from Request URL.","L'URL cible doit être différente de l'URL de requête."
"Auto-redirect for removed products","Redirection automatique pour les produits supprimés"
"Automatically redirect the URLs of disabled or deleted products to a relevant active destination instead of returning a 404. Targets resolve in priority order: the product's first active category, then the fallback URL, then the homepage. Generated rules appear in Marketing &#8594; SEO &#8594; Redirects and can be edited or removed.","Redirige automatiquement les URL des produits désactivés ou supprimés vers une destination active pertinente au lieu de renvoyer une erreur 404. Les destinations sont résolues par ordre de priorité : la première catégorie active du produit, puis l'URL de repli, et enfin la page d'accueil. Les règles générées apparaissent dans Marketing &#8594; SEO &#8594; Redirects et peuvent être modifiées ou supprimées."
"Enable auto-redirect on disable","Activer la redirection automatique lors de la désactivation"
"Generate a redirect when a product is set to Disabled. Re-enabling the product removes its auto-redirect.","Génère une redirection lorsqu'un produit est défini sur Désactivé. La réactivation du produit supprime sa redirection automatique."
"Enable auto-redirect on delete","Activer la redirection automatique lors de la suppression"
"Generate a redirect when a product is deleted, using the product URL captured at delete time.","Génère une redirection lors de la suppression d'un produit, en utilisant l'URL du produit enregistrée au moment de la suppression."
"Fallback URL","URL de repli"
"Destination used when a removed product has no active category. Leave blank to fall through to the homepage.","Destination utilisée lorsqu'un produit supprimé n'a aucune catégorie active. Laissez vide pour rediriger vers la page d'accueil."
"301 preserves link equity (recommended); 302/307 are temporary.","301 préserve le capital de liens (recommandé) ; 302/307 sont temporaires."
"Source","Source"
"Manual","Manuel"
"Auto","Automatique"
"Auto-generated for removed product #%1","Généré automatiquement pour le produit supprimé n° %1"
