"Learn more about template variables","Learn more about template variables"
"Template Preview","Template Preview"
Reload,Reload
"SEO Templates and rewrites","SEO Templates and rewrites"
"General settings","General settings"
"Configure basic behavior of meta tags processing across your store.","Configure basic behavior of meta tags processing across your store."
"Apply store prefixes to custom titles","Apply store prefixes to custom titles"
"When enabled, store's title prefix/suffix (configured in Content > Design > Configuration) will be automatically applied to any custom meta titles.","When enabled, store's title prefix/suffix (configured in Content > Design > Configuration) will be automatically applied to any custom meta titles."
"Allow HTML in meta tags","Allow HTML in meta tags"
"When enabled, HTML special characters (&, <, >, etc.) will be preserved in meta tags rather than being escaped. Useful for including special symbols or entities.","When enabled, HTML special characters (&, <, >, etc.) will be preserved in meta tags rather than being escaped. Useful for including special symbols or entities."
"Use existing meta tags","Use existing meta tags"
"Define how the module should apply template-based meta tags for different page types. When enabled, the extension first checks the original meta tags. If they are not empty, it uses them; otherwise, it generates meta tags based on the defined templates. When disabled, meta tags are always generated from the templates, regardless of existing meta tags.","Define how the module should apply template-based meta tags for different page types. When enabled, the extension first checks the original meta tags. If they are not empty, it uses them; otherwise, it generates meta tags based on the defined templates. When disabled, meta tags are always generated from the templates, regardless of existing meta tags."
"Category pages","Category pages"
"Product pages","Product pages"
"Blog pages","Blog pages"
"Requires Mirasvit Blog module.","Requires Mirasvit Blog module."
"Brand pages","Brand pages"
"Requires Mirasvit Brand module.","Requires Mirasvit Brand module."
"Landing pages","Landing pages"
"Requires Mirasvit Landing Page module.","Requires Mirasvit Landing Page module."
"Content and meta length settings","Content and meta length settings"
"Specify character limits for different meta elements to ensure optimal display in search results. The meta element value will be truncated to the specified length. Values too low will be replaced with recommended minimums.","Specify character limits for different meta elements to ensure optimal display in search results. The meta element value will be truncated to the specified length. Values too low will be replaced with recommended minimums."
"Maximum character length for meta titles.","Maximum character length for meta titles."
"Google typically displays ~55-60 characters. Values below 25 will default to 55. If the value is empty or 0, no limit is applied.","Google typically displays ~55-60 characters. Values below 25 will default to 55. If the value is empty or 0, no limit is applied."
"Maximum character length for meta descriptions.","Maximum character length for meta descriptions."
"Google typically displays ~150-160 characters. Values below 25 will default to 150. If the value is empty or 0, no limit is applied.","Google typically displays ~150-160 characters. Values below 25 will default to 150. If the value is empty or 0, no limit is applied."
"Product name","Product name"
"Maximum character length for product names displayed on product pages. This setting controls the truncation of product titles in page content.","Maximum character length for product names displayed on product pages. This setting controls the truncation of product titles in page content."
"Values below 10 will default to 25. If the value is empty or 0, no limit is applied.","Values below 10 will default to 25. If the value is empty or 0, no limit is applied."
"Maximum character length for product short descriptions displayed on product pages. This setting affects page content presentation.","Maximum character length for product short descriptions displayed on product pages. This setting affects page content presentation."
"Values below 25 will default to 90. If the value is empty or 0, no limit is applied.","Values below 25 will default to 90. If the value is empty or 0, no limit is applied."
"Paginated content settings","Paginated content settings"
"Configure how pagination information appears in meta tags for multi-page category listings and search results.","Configure how pagination information appears in meta tags for multi-page category listings and search results."
"Add pagination to meta titles","Add pagination to meta titles"
"Controls how page numbers appear in meta titles for paginated content. Helps search engines understand pagination structure.","Controls how page numbers appear in meta titles for paginated content. Helps search engines understand pagination structure."
"Add pagination to meta descriptions","Add pagination to meta descriptions"
"Controls how page numbers appear in meta descriptions for paginated content. Helps maintain unique meta descriptions across paginated pages.","Controls how page numbers appear in meta descriptions for paginated content. Helps maintain unique meta descriptions across paginated pages."
"H1 Title","H1 Title"
"General information","General information"
"Pattern of URL or action name","Pattern of URL or action name"
"Can be a full action name or a request path. Wildcard allowed. Examples:<br>/customer/account/login/<br>/customer/account/*<br>customer_account_*<br>*?mode=list","Can be a full action name or a request path. Wildcard allowed. Examples:<br>/customer/account/login/<br>/customer/account/*<br>customer_account_*<br>*?mode=list"
"Is active","Is active"
"Sort order","Sort order"
"Store view","Store view"
Title,Title
"Use title in breadcrumbs","Use title in breadcrumbs"
"When enabled, the <b>Title</b> field value will be used as the last breadcrumb item label on the matched page.","When enabled, the <b>Title</b> field value will be used as the last breadcrumb item label on the matched page."
"Robots meta header","Robots meta header"
"Add to Sitemap","Add to Sitemap"
"The included link pattern must not be an action name or contain wildcard characters. For a frontend sitemap, the <b>Title</b> field is required.","The included link pattern must not be an action name or contain wildcard characters. For a frontend sitemap, the <b>Title</b> field is required."
"SEO description position","SEO description position"
"Template for adding SEO description","Template for adding SEO description"
"Block template","Block template"
"Will be added in position which you can configure in ""SEO description position"" and ""Template for adding SEO description"" field or to ""SEO description"" widget.","Will be added in position which you can configure in ""SEO description position"" and ""Template for adding SEO description"" field or to ""SEO description"" widget."
"Add rewrite","Add rewrite"
ID,ID
URL,URL
"Meta Robots","Meta Robots"
"Description position","Description position"
Store,Store
"Internal name","Internal name"
Type,Type
"Description settings","Description settings"
"Will only be applied if native Magento category description block is displayed on the frontend.","Will only be applied if native Magento category description block is displayed on the frontend."
"Short description","Short description"
"Full description","Full description"
"Rules processing","Rules processing"
"Stop further rules processing","Stop further rules processing"
"Apply to child categories","Apply to child categories"
"If category is set in Conditions, template will also be applied to all child categories.","If category is set in Conditions, template will also be applied to all child categories."
"Landing pages additional settings","Landing pages additional settings"
"Apply for landing pages","Apply for landing pages"
"CMS pages additional settings","CMS pages additional settings"
"Apply for homepage","Apply for homepage"
"Brands additional settings","Brands additional settings"
"Apply for the ""All Brands"" page","Apply for the ""All Brands"" page"
"Add template","Add template"
Template,Template
"Rule type","Rule type"
