"You're currently reading page","You're currently reading page"
"Show","Show"
"Show items per page","Show items per page"
"Previous Page","Previous Page"
"Next Page","Next Page"
"You're reviewing:","You're reviewing:"
"Customer Login","Customer Login"
"Reset My Password","Reset My Password"
"Skip to Content","Skip to Content"
"JavaScript seems to be disabled in your browser.","JavaScript seems to be disabled in your browser."
"For the best experience on our site, be sure to turn on Javascript in your browser.","For the best experience on our site, be sure to turn on Javascript in your browser."
"This is a demo store. No orders will be fulfilled.","This is a demo store. No orders will be fulfilled."
"Search entire store here...","Search entire store here..."
"My Cart","My Cart"
"Cart is empty","Cart is empty"
"Subtotal","Subtotal"
"View and Edit Cart","View and Edit Cart"
"Continue Shopping","Continue Shopping"
"Checkout","Checkout"
"Sku","Sku"
"Please type the letters and numbers below","Please type the letters and numbers below"
"Reload captcha","Reload captcha"
"If you have an account, sign in with your email address.","If you have an account, sign in with your email address."
"Password hidden","Password hidden"
"Password shown","Password shown"
"Show Password","Show Password"
"Hide Password","Hide Password"
"New Customers","New Customers"
"Enter your email address","Enter your email address"
"Newsletter","Newsletter"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribe","Subscribe"
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Creating an account has many benefits: check out faster, keep more than one address, track orders and more."
"%1 Items","%1 Items"
"About Your Order","About Your Order"
"Account Information","Account Information"
"Add All to Cart","Add All to Cart"
"Add New Address","Add New Address"
"Add to Cart","Add to Cart"
"Add to Cart %1","Add to Cart %1"
"Add to Wish List","Add to Wish List"
"Add to cart selected products from list","Add to cart selected products from list"
"Address Book","Address Book"
"Availability","Availability"
"Billing Address","Billing Address"
"Billing Last Name","Billing Last Name"
"Billing ZIP Code","Billing ZIP Code"
"Canceled","Canceled"
"Change Billing Address","Change Billing Address"
"Change Password","Change Password"
"Change Shipping Address","Change Shipping Address"
"Comment","Comment"
"Continue","Continue"
"Could not add item to your Wish List.","Could not add item to your Wish List."
"Customer Address","Customer Address"
"Default Addresses","Default Addresses"
"Discount Amount","Discount Amount"
"Download","Download"
"Edit %1","Edit %1"
"Edit Address","Edit Address"
"Edit Address - billing default","Edit Address - billing default"
"Edit Address - shipping default","Edit Address - shipping default"
"Edit contact information","Edit contact information"
"Edit newsletters","Edit newsletters"
"Email","Email"
"Email addresses, separated by commas","Email addresses, separated by commas"
"Find Order By","Find Order By"
"From","From"
"Gift Message","Gift Message"
"Gift Message for This Order","Gift Message for This Order"
"Go to Wish List","Go to Wish List"
"Go to Wish List page","Go to Wish List page"
"If you believe it is the right one you can ignore this notice.","If you believe it is the right one you can ignore this notice."
"In stock","In stock"
"Invoice #","Invoice #"
"Items Ordered","Items Ordered"
"Last Ordered Items","Last Ordered Items"
"Manage Addresses","Manage Addresses"
"Maximum of %1 emails can be sent.","Maximum of %1 emails can be sent."
"Message","Message"
"Move to Wishlist","Move to Wishlist"
"My Account","My Account"
"My Downloadable Products","My Downloadable Products"
"My Orders","My Orders"
"My Wish List","My Wish List"
"Newsletters","Newsletters"
"No shipping information available","No shipping information available"
"Options Details","Options Details"
"Order #","Order #"
"Order # %1","Order # %1"
"Order ID","Order ID"
"Order Information","Order Information"
"Order Total","Order Total"
"Ordered","Ordered"
"Out of stock","Out of stock"
"Payment Method","Payment Method"
"Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.","Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com."
"Please select one of the options.","Please select one of the options."
"Price","Price"
"Print All Invoices","Print All Invoices"
"Print All Refunds","Print All Refunds"
"Print All Shipments","Print All Shipments"
"Print Invoice","Print Invoice"
"Print Order","Print Order"
"Print Refund","Print Refund"
"Print Shipment","Print Shipment"
"Product","Product"
"Product ""%1"" is not salable","Product ""%1"" is not salable"
"Product Name","Product Name"
"Provided Zip/Postal Code seems to be invalid.","Provided Zip/Postal Code seems to be invalid."
"Qty","Qty"
"Qty Invoiced","Qty Invoiced"
"Qty Shipped","Qty Shipped"
"Recent Orders","Recent Orders"
"Recently Ordered","Recently Ordered"
"Refund #","Refund #"
"Refunded","Refunded"
"Remaining Downloads","Remaining Downloads"
"Remove item %1","Remove item %1"
"Remove product ""%1"" from My Wish List","Remove product ""%1"" from My Wish List"
"Reorder","Reorder"
"Row Total","Row Total"
"SKU","SKU"
"Saving...","Saving..."
"See Details","See Details"
"Select all","Select all"
"Select product ""%1"" to reorder","Select product ""%1"" to reorder"
"Share Wish List","Share Wish List"
"Sharing Information","Sharing Information"
"Ship To","Ship To"
"Shipment #","Shipment #"
"Shipped","Shipped"
"Shipping Address","Shipping Address"
"Shipping Method","Shipping Method"
"Start Download","Start Download"
"The telephone number is too short.","The telephone number is too short."
"This Wish List has no Items","This Wish List has no Items"
"To","To"
"Track Shipment","Track Shipment"
"Tracking Number(s):","Tracking Number(s):"
"Unselect all","Unselect all"
"Update Wish List","Update Wish List"
"View All","View All"
"View Order","View Order"
"View all orders","View all orders"
"View all recent orders","View all recent orders"
"View order","View order"
"Wish List is empty now.","Wish List is empty now."
"Wishlist Products","Wishlist Products"
"You are subscribed to ""General Subscription"".","You are subscribed to ""General Subscription""."
"You aren't subscribed to our newsletter.","You aren't subscribed to our newsletter."
"You have no default billing address in your address book.","You have no default billing address in your address book."
"You have no default shipping address in your address book.","You have no default shipping address in your address book."
"You have no items in your wish list.","You have no items in your wish list."
"You have no other address entries in your address book.","You have no other address entries in your address book."
"You have not purchased any downloadable products yet.","You have not purchased any downloadable products yet."
"You have placed no orders.","You have placed no orders."
"ZIP Code","ZIP Code"
"sample","sample"
" Example: "," Example: "
"Thank you for your purchase!","Thank you for your purchase!"
"Your order number is: %1.","Your order number is: %1."
"Your order # is: <span>%1</span>.","Your order # is: <span>%1</span>."
"We'll email you an order confirmation with details and tracking info.","We'll email you an order confirmation with details and tracking info."
"You can track your order status by creating an account.","You can track your order status by creating an account."
"Email Address:","Email Address:"
"Print receipt","Print receipt"
"Question","Question"
"Add an option...","Add an option..."
"Submit Answers","Submit Answers"
"Submitting...","Submitting..."
"Thank you for completing our survey!","Thank you for completing our survey!"
"Create New Customer Account","Create New Customer Account"
"Allow remote shopping assistance","Allow remote shopping assistance"
"Set a New Password","Set a New Password"
"New Password","New Password"
"Confirm New Password","Confirm New Password"
"Password Strength","Password Strength"
"No Password","No Password"
"Weak","Weak"
"Medium","Medium"
"Strong","Strong"
"Very Strong","Very Strong"
"Personal Information","Personal Information"
"Sign-in Information","Sign-in Information"
"Confirm password hidden","Confirm password hidden"
"confirm password shown","confirm password shown"
"The password must include at least %1 or more of: uppercase (A-Z), lowercase (a-z), number and symbol.","The password must include at least %1 or more of: uppercase (A-Z), lowercase (a-z), number and symbol."
"You updated your password."

