"Crawl schedule","Crawl-Zeitplan"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Cron-Ausdruck für die Crawl-Häufigkeit. Standard <code>*/30 * * * *</code> läuft alle 30 Minuten. Verwenden Sie <code>0 2 * * *</code> für einmal täglich um 2 Uhr."
"Crawl performance","Crawl-Leistung"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Steuert, wie intensiv der SEO-Audit Ihren Shop crawlt. Geringere Intensität reduziert die Serverlast, verlängert aber die Crawl-Zeit."
"Crawl intensity","Crawl-Intensität"
"Set the crawl intensity. Custom allows per-field configuration below.","Legt die Crawl-Intensität fest. Benutzerdefiniert ermöglicht die detaillierte Konfiguration der Felder unten."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Hoch — intensives Crawling</b>: kein Delay zwischen Anfragen, geeignet für dedizierte Server mit freier Kapazität.<br/><b>Mittel — Standardmodus</b>: 200 ms Delay, für die meisten Shops empfohlen.<br/><b>Niedrig — sanftes Crawling</b>: 500 ms Delay, für Shared Hosting oder Shops mit begrenzten Ressourcen.<br/><b>Benutzerdefiniert — Expertenmodus</b>: alle Crawl-Einstellungen manuell konfigurieren."
"High — intensive crawl","Hoch — intensives Crawling"
"Medium — default mode","Mittel — Standardmodus"
"Low — soft crawl","Niedrig — sanftes Crawling"
"Custom — expert mode","Benutzerdefiniert — Expertenmodus"
"Custom intensity settings","Benutzerdefinierte Intensitätseinstellungen"
"Applies only when Crawl intensity is set to Custom.","Gilt nur, wenn die Crawl-Intensität auf Benutzerdefiniert gesetzt ist."
"Delay between requests (ms)","Verzögerung zwischen Anfragen (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Wartezeit zwischen aufeinanderfolgenden URL-Anfragen. Auf <code>0</code> für keine Verzögerung setzen, auf <code>500</code> für eine halbe Sekunde."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Verzögerung in Millisekunden nach jeder gecrawlten URL. Reduziert die PHP-FPM-Spitzenlast auf stark frequentierten Shops."
"Maximum URLs per cron run","Maximale URLs pro Cron-Lauf"
"The crawler also stops after 5 minutes regardless of this limit.","Der Crawler stoppt unabhängig von diesem Limit nach 5 Minuten."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Harte Obergrenze für die Anzahl der URLs pro Cron-Lauf. Auf <code>0</code> für kein Limit setzen (nur zeitgebunden)."
"Exclude URL patterns","URL-Muster ausschließen"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Ein Pfad oder Teilstring pro Zeile. Jede URL, die ein gelistetes Muster enthält, wird übersprungen. Beispiel: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Neustart des Auftrags nach (Tagen)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Der Audit-Auftrag wird nach dieser Anzahl von Tagen zwangsweise neu gestartet. Verwenden Sie dies als Sicherheitsnetz für Shops mit mehr URLs, als der Crawler an einem Tag verarbeiten kann."
"Product page is missing Product schema (JSON-LD)","Auf der Produktseite fehlt das Product-Schema (JSON-LD)"
"Product schema","Product-Schema"
"Not applicable","Nicht zutreffend"
"Product schema found","Product-Schema gefunden"
"Product schema not found","Product-Schema nicht gefunden"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Diese Produktseite enthält kein Product- (oder ProductGroup-)JSON-LD und ist daher nicht für Google Rich Results qualifiziert"
"Schema (JSON-LD) is missing properties Google requires","Im Schema (JSON-LD) fehlen von Google geforderte Eigenschaften"
"Schema quality","Schema-Qualität"
"No recognized schema on this page","Kein erkanntes Schema auf dieser Seite"
"All required properties present","Alle erforderlichen Eigenschaften vorhanden"
"Some schema.org properties Google requires are missing or empty","Einige von Google geforderte schema.org-Eigenschaften fehlen oder sind leer"
"Canonical tag is missing","Canonical-Tag fehlt"
"Canonical","Canonical"
"Page has thin content","Seite hat dünnen Inhalt"
"Word count","Wortanzahl"
"%1 words","%1 Wörter"
"Visible page content looks thin — consider adding more unique, substantive copy","Der sichtbare Seiteninhalt wirkt dünn – fügen Sie mehr einzigartigen, aussagekräftigen Text hinzu"
