"Product page is missing Product schema (JSON-LD)","A la página de producto le falta el esquema Product (JSON-LD)"
"Product schema","Esquema Product"
"Not applicable","No aplicable"
"Product schema found","Esquema Product encontrado"
"Product schema not found","Esquema Product no encontrado"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Esta página de producto no tiene JSON-LD de tipo Product (o ProductGroup); no será apta para los resultados enriquecidos de Google"
"Schema (JSON-LD) is missing properties Google requires","Al esquema (JSON-LD) le faltan propiedades que Google requiere"
"Schema quality","Calidad del esquema"
"No recognized schema on this page","No se reconoce ningún esquema en esta página"
"All required properties present","Todas las propiedades requeridas están presentes"
"Some schema.org properties Google requires are missing or empty","Faltan o están vacías algunas propiedades de schema.org que Google requiere"
"Canonical tag is missing","La etiqueta Canonical está ausente"
"Canonical","Canonical"
"Page has thin content","La página tiene contenido escaso"
"Word count","Recuento de palabras"
"%1 words","%1 palabras"
"Visible page content looks thin — consider adding more unique, substantive copy","El contenido visible de la página parece escaso; considere añadir contenido más único y sustancial"
