"Issue","Issue"
"Crawled","Crawled"
"Errors","Errors"
"Warnings","Warnings"
"Notices","Notices"
"ID","ID"
"Date","Date"
"Duration","Duration"
"Total URLs crawled","Total URLs crawled"
"Pages","Pages"
"Resources","Resources"
"Resources with errors","Resources with errors"
"Url details","Url details"
"Url","Url"
"Url score","Url score"
"Linked pages","Linked pages"
"Linked resources","Linked resources"
"Server load threshold (%)","Server load threshold (%)"
"The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes.","The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes."
"Crawl schedule","Crawl schedule"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM."
"Crawl performance","Crawl performance"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time."
"Crawl intensity","Crawl intensity"
"Set the crawl intensity. Custom allows per-field configuration below.","Set the crawl intensity. Custom allows per-field configuration below."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually."
"High — intensive crawl","High — intensive crawl"
"Medium — default mode","Medium — default mode"
"Low — soft crawl","Low — soft crawl"
"Custom — expert mode","Custom — expert mode"
"Custom intensity settings","Custom intensity settings"
"Applies only when Crawl intensity is set to Custom.","Applies only when Crawl intensity is set to Custom."
"Delay between requests (ms)","Delay between requests (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores."
"Maximum URLs per cron run","Maximum URLs per cron run"
"The crawler also stops after 5 minutes regardless of this limit.","The crawler also stops after 5 minutes regardless of this limit."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only)."
"Restart job after (days)","Restart job after (days)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day."
"Exclude URL patterns","Exclude URL patterns"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Product page is missing Product schema (JSON-LD)","Product page is missing Product schema (JSON-LD)"
"Product schema","Product schema"
"Not applicable","Not applicable"
"Product schema found","Product schema found"
"Product schema not found","Product schema not found"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results"
"Schema (JSON-LD) is missing properties Google requires","Schema (JSON-LD) is missing properties Google requires"
"Schema quality","Schema quality"
"No recognized schema on this page","No recognized schema on this page"
"All required properties present","All required properties present"
"Some schema.org properties Google requires are missing or empty","Some schema.org properties Google requires are missing or empty"
"Canonical tag is missing","Canonical tag is missing"
"Canonical","Canonical"
"Page has thin content","Page has thin content"
"Word count","Word count"
"%1 words","%1 words"
"Visible page content looks thin — consider adding more unique, substantive copy","Visible page content looks thin — consider adding more unique, substantive copy"
