"Error distribution","Dystrybucja błędów"
"Status","Status"
"Description","Opis"
"Pages without errors","Strony bez błędów"
"Pages with errors","Strony z błędami"
"General settings","Ustawienia ogólne"
"Core configuration settings that control the SEO audit functionality.","Podstawowe ustawienia konfiguracji kontrolujące funkcjonalność audytu SEO."
"Enable SEO audit","Włącz audyt SEO"
"When enabled, the module will perform scheduled SEO audits based on the configuration. Disabling will pause all automated audit functionality.","Po włączeniu moduł będzie wykonywał zaplanowane audyty SEO na podstawie konfiguracji. Wyłączenie wstrzyma wszystkie automatyczne funkcje audytu."
"Issue","Problem"
"Crawled","Przeszukany"
"Errors","Błędy"
"Warnings","Ostrzeżenia"
"Notices","Uwagi"
"ID","ID"
"Date","Data"
"Duration","Czas trwania"
"Total URLs crawled","Łączna liczba przeszukanych adresów URL"
"Pages","Strony"
"Resources","Zasoby"
"Resources with errors","Zasoby z błędami"
"Url details","Szczegóły URL"
"Url","URL"
"Url score","Wynik URL"
"Linked pages","Połączone strony"
"Linked resources","Połączone zasoby"
"Server load threshold (%)","Próg obciążenia serwera (%)"
"The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes.","Crawler wstrzymuje się, gdy obciążenie CPU przekroczy tę wartość. Wartość domyślna to 80. Zmniejsz ją na serwerach wrażliwych na skoki obciążenia."
"Crawl schedule","Harmonogram crawlowania"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Wyrażenie Cron określające częstotliwość uruchamiania crawlera. Domyślnie <code>*/30 * * * *</code> działa co 30 minut. Użyj <code>0 2 * * *</code> dla jednorazowego uruchomienia dziennie o 2 w nocy."
"Crawl performance","Wydajność crawlowania"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Kontroluje intensywność, z jaką audit SEO crawluje sklep. Niższa intensywność zmniejsza obciążenie serwera kosztem dłuższego czasu crawlowania."
"Crawl intensity","Intensywność crawlowania"
"Set the crawl intensity. Custom allows per-field configuration below.","Ustaw intensywność crawlowania. Tryb Niestandardowy umożliwia konfigurację poszczególnych pól poniżej."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Wysoka — intensywne crawlowanie</b>: brak opóźnienia między żądaniami, odpowiednie dla dedykowanych serwerów z wolną wydajnością.<br/><b>Średnia — tryb domyślny</b>: opóźnienie 200 ms, zalecane dla większości sklepów.<br/><b>Niska — łagodne crawlowanie</b>: opóźnienie 500 ms, dla hostingu współdzielonego lub sklepów z ograniczonymi zasobami.<br/><b>Niestandardowa — tryb eksperta</b>: ręczna konfiguracja wszystkich ustawień crawlowania."
"High — intensive crawl","Wysoka — intensywne crawlowanie"
"Medium — default mode","Średnia — tryb domyślny"
"Low — soft crawl","Niska — łagodne crawlowanie"
"Custom — expert mode","Niestandardowa — tryb eksperta"
"Custom intensity settings","Niestandardowe ustawienia intensywności"
"Applies only when Crawl intensity is set to Custom.","Dotyczy tylko wtedy, gdy intensywność crawlowania jest ustawiona na Niestandardową."
"Delay between requests (ms)","Opóźnienie między żądaniami (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Czas oczekiwania między kolejnymi żądaniami URL. Ustaw <code>0</code> dla braku opóźnienia, <code>500</code> dla pół sekundy."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Opóźnienie w milisekundach wstawiane po każdym crawlowanym URL. Zmniejsza szczytową współbieżność PHP-FPM w sklepach o dużym ruchu."
"Maximum URLs per cron run","Maksymalna liczba URL na uruchomienie Cron"
"The crawler also stops after 5 minutes regardless of this limit.","Crawler zatrzymuje się też po 5 minutach niezależnie od tego limitu."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Twarde ograniczenie liczby URL crawlowanych w jednym uruchomieniu Cron. Ustaw <code>0</code> dla braku limitu (tylko ograniczenie czasowe)."
"Exclude URL patterns","Wyklucz wzorce URL"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Jeden ścieżka lub podciąg na wiersz. Każdy URL zawierający wymieniony wzorzec zostanie pominięty. Przykład: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Uruchom ponownie zadanie po (dniach)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Zadanie audytu jest wymuszenie restartowane po tej liczbie dni. Użyj tego jako zabezpieczenia dla sklepów z większą liczbą URL, niż crawler jest w stanie przetworzyć w ciągu jednego dnia."
"Product page is missing Product schema (JSON-LD)","Na stronie produktu brakuje schematu Product (JSON-LD)"
"Product schema","Schemat Product"
"Not applicable","Nie dotyczy"
"Product schema found","Znaleziono schemat Product"
"Product schema not found","Nie znaleziono schematu Product"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Ta strona produktu nie zawiera JSON-LD typu Product (ani ProductGroup) — nie będzie kwalifikować się do rich results Google"
"Schema (JSON-LD) is missing properties Google requires","W schemacie (JSON-LD) brakuje właściwości wymaganych przez Google"
"Schema quality","Jakość schematu"
"No recognized schema on this page","Nie rozpoznano żadnego schematu na tej stronie"
"All required properties present","Obecne są wszystkie wymagane właściwości"
"Some schema.org properties Google requires are missing or empty","Niektórych właściwości schema.org wymaganych przez Google brakuje lub są puste"
"Canonical tag is missing","Brakuje znacznika Canonical"
"Canonical","Canonical"
"Page has thin content","Strona ma ubogą treść"
"Word count","Liczba słów"
"%1 words","%1 słów"
"Visible page content looks thin — consider adding more unique, substantive copy","Widoczna treść strony wydaje się uboga — rozważ dodanie bardziej unikalnej i wartościowej treści"
