"Total URLs crawled","Total de URLs rastreadas"
"Pages","Páginas"
"Resources","Recursos"
"Resources with errors","Recursos com erros"
"Url details","Detalhes da URL"
"Url","URL"
"Url score","Pontuação da URL"
"Linked pages","Páginas vinculadas"
"Linked resources","Recursos vinculados"
"Server load threshold (%)","Limite de carga do servidor (%)"
"The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes.","O crawler é pausado quando a carga da CPU excede esse valor. O padrão é 80. Reduza este valor em servidores sensíveis a picos de carga."
"Crawl schedule","Agendamento do rastreamento"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Expressão Cron para a frequência de execução do crawler. O padrão <code>*/30 * * * *</code> é executado a cada 30 minutos. Use <code>0 2 * * *</code> para executar uma vez por dia às 2h."
"Crawl performance","Desempenho do rastreamento"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Controla a intensidade com que o audit de SEO rastreia sua loja. Menor intensidade reduz a carga do servidor ao custo de um tempo de rastreamento maior."
"Crawl intensity","Intensidade do rastreamento"
"Set the crawl intensity. Custom allows per-field configuration below.","Define a intensidade do rastreamento. O modo Personalizado permite configuração por campo abaixo."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Alta — rastreamento intensivo</b>: sem pausa entre as solicitações, indicado para servidores dedicados com capacidade disponível.<br/><b>Média — modo padrão</b>: pausa de 200 ms, recomendado para a maioria das lojas.<br/><b>Baixa — rastreamento suave</b>: pausa de 500 ms, para hospedagem compartilhada ou lojas com recursos limitados.<br/><b>Personalizado — modo especialista</b>: configurar manualmente todas as definições de rastreamento."
"High — intensive crawl","Alta — rastreamento intensivo"
"Medium — default mode","Média — modo padrão"
"Low — soft crawl","Baixa — rastreamento suave"
"Custom — expert mode","Personalizado — modo especialista"
"Custom intensity settings","Configurações de intensidade personalizadas"
"Applies only when Crawl intensity is set to Custom.","Aplica-se somente quando a intensidade do rastreamento está definida como Personalizado."
"Delay between requests (ms)","Atraso entre requisições (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Tempo de espera entre requisições de URL consecutivas. Defina <code>0</code> para sem atraso, <code>500</code> para meio segundo."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Atraso em milissegundos inserido após cada URL rastreada. Reduz a concorrência de pico do PHP-FPM em lojas com alto tráfego."
"Maximum URLs per cron run","Máximo de URLs por execução Cron"
"The crawler also stops after 5 minutes regardless of this limit.","O crawler também para após 5 minutos independentemente deste limite."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Limite máximo do número de URLs rastreadas em uma única execução Cron. Defina <code>0</code> para sem limite (apenas limitado por tempo)."
"Exclude URL patterns","Excluir padrões de URL"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Um caminho ou substring por linha. Qualquer URL que contenha um padrão listado será ignorada. Exemplo: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Reiniciar trabalho após (dias)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","O trabalho de auditoria é reiniciado forçosamente após esse número de dias. Use isso como proteção para lojas com mais URLs do que o crawler consegue processar em um dia."
"Product page is missing Product schema (JSON-LD)","À página de produto falta o schema Product (JSON-LD)"
"Product schema","Schema Product"
"Not applicable","Não aplicável"
"Product schema found","Schema Product encontrado"
"Product schema not found","Schema Product não encontrado"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Esta página de produto não possui JSON-LD do tipo Product (ou ProductGroup) — ela não será elegível para os resultados enriquecidos do Google"
"Schema (JSON-LD) is missing properties Google requires","Faltam ao schema (JSON-LD) propriedades exigidas pelo Google"
"Schema quality","Qualidade do schema"
"No recognized schema on this page","Nenhum schema reconhecido nesta página"
"All required properties present","Todas as propriedades obrigatórias estão presentes"
"Some schema.org properties Google requires are missing or empty","Algumas propriedades schema.org exigidas pelo Google estão ausentes ou vazias"
"Canonical tag is missing","A tag Canonical está ausente"
"Canonical","Canonical"
"Page has thin content","A página tem conteúdo raso"
"Word count","Contagem de palavras"
"%1 words","%1 palavras"
"Visible page content looks thin — consider adding more unique, substantive copy","O conteúdo visível da página parece raso — considere adicionar um texto mais exclusivo e substancial"
