"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Élevée — crawl intensif</b> : aucune pause entre les requêtes, adapté aux serveurs dédiés disposant de capacités libres.<br/><b>Moyenne — mode par défaut</b> : pause de 200 ms, recommandé pour la plupart des boutiques.<br/><b>Faible — crawl doux</b> : pause de 500 ms, à utiliser sur l'hébergement mutualisé ou les boutiques aux ressources limitées.<br/><b>Personnalisé — mode expert</b> : configurer manuellement tous les paramètres du crawl."
"High — intensive crawl","Élevée — crawl intensif"
"Medium — default mode","Moyenne — mode par défaut"
"Low — soft crawl","Faible — crawl doux"
"Custom — expert mode","Personnalisé — mode expert"
"Custom intensity settings","Paramètres d'intensité personnalisés"
"Applies only when Crawl intensity is set to Custom.","S'applique uniquement lorsque l'intensité du crawl est définie sur Personnalisé."
"Delay between requests (ms)","Délai entre les requêtes (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Temps d'attente entre les requêtes URL consécutives. Définissez <code>0</code> pour aucun délai, <code>500</code> pour une demi-seconde."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Délai en millisecondes inséré après chaque URL crawlée. Réduit les pics de concurrence PHP-FPM sur les boutiques très fréquentées."
"Maximum URLs per cron run","Nombre maximal d'URL par exécution Cron"
"The crawler also stops after 5 minutes regardless of this limit.","Le crawler s'arrête également après 5 minutes, quelle que soit cette limite."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Limite absolue du nombre d'URL crawlées lors d'une seule exécution Cron. Définissez <code>0</code> pour aucune limite (uniquement contrainte par le temps)."
"Exclude URL patterns","Exclure des modèles d'URL"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Un chemin ou sous-chaîne par ligne. Toute URL contenant un motif listé sera ignorée. Exemple : <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Redémarrer la tâche après (jours)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","La tâche d'audit est redémarrée de force après ce nombre de jours. Utilisez ceci comme filet de sécurité pour les boutiques ayant plus d'URL que le crawler ne peut en traiter en une journée."
"Product page is missing Product schema (JSON-LD)","La page produit ne contient pas de schéma Product (JSON-LD)"
"Product schema","Schéma Product"
"Not applicable","Non applicable"
"Product schema found","Schéma Product trouvé"
"Product schema not found","Schéma Product introuvable"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Cette page produit ne contient pas de JSON-LD Product (ou ProductGroup) — elle ne sera pas éligible aux rich results de Google"
"Schema (JSON-LD) is missing properties Google requires","Le schéma (JSON-LD) ne contient pas les propriétés requises par Google"
"Schema quality","Qualité du schéma"
"No recognized schema on this page","Aucun schéma reconnu sur cette page"
"All required properties present","Toutes les propriétés requises sont présentes"
"Some schema.org properties Google requires are missing or empty","Certaines propriétés schema.org requises par Google sont manquantes ou vides"
"Canonical tag is missing","La balise Canonical est manquante"
"Canonical","Canonical"
"Page has thin content","La page a un contenu pauvre"
"Word count","Nombre de mots"
"%1 words","%1 mots"
"Visible page content looks thin — consider adding more unique, substantive copy","Le contenu visible de la page semble pauvre — pensez à ajouter du contenu plus unique et substantiel"
