"Restart job after (days)","Riavvia il lavoro dopo (giorni)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Il lavoro di audit viene forzatamente riavviato dopo questo numero di giorni. Usalo come rete di sicurezza per i negozi con più URL di quante il crawler possa elaborare in un giorno."
"Product page is missing Product schema (JSON-LD)","Alla pagina prodotto manca lo schema Product (JSON-LD)"
"Product schema","Schema Product"
"Not applicable","Non applicabile"
"Product schema found","Schema Product trovato"
"Product schema not found","Schema Product non trovato"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Questa pagina prodotto non ha JSON-LD di tipo Product (o ProductGroup): non sarà idonea per i risultati arricchiti di Google"
"Schema (JSON-LD) is missing properties Google requires","Allo schema (JSON-LD) mancano proprietà richieste da Google"
"Schema quality","Qualità dello schema"
"No recognized schema on this page","Nessuno schema riconosciuto in questa pagina"
"All required properties present","Tutte le proprietà richieste sono presenti"
"Some schema.org properties Google requires are missing or empty","Alcune proprietà schema.org richieste da Google sono mancanti o vuote"
"Canonical tag is missing","Il tag Canonical è assente"
"Canonical","Canonical"
"Page has thin content","La pagina ha contenuto scarso"
"Word count","Numero di parole"
"%1 words","%1 parole"
"Visible page content looks thin — consider adding more unique, substantive copy","Il contenuto visibile della pagina sembra scarso: valuta di aggiungere contenuti più unici e sostanziali"
